mean,std,skewness,max,min,range,psd_max,majority_activity,spectral_centroid,spectral_bandwidth
11.670256539571904,4.8645156577472815,0.4339088640768433,28.29899328598104,2.354811578449537,25.944181707531506,20.47697661133829,walking,4.884430729654576,3.575083031026025
11.720308250957485,4.859186438624337,0.4117756856611736,28.29899328598104,2.354811578449537,25.944181707531506,20.499454889141234,walking,4.883464467399142,3.6004547842164887
11.715018054396397,4.904400058453579,0.41259726124007357,28.29899328598104,2.354811578449537,25.944181707531506,20.342110515945617,walking,4.853698239019039,3.553010506619994
11.67863535074338,4.893940006582116,0.4212156511813651,28.29899328598104,2.354811578449537,25.944181707531506,20.149813973443113,walking,4.812511283587829,3.5531252759346317
11.670583181745815,4.890088476677084,0.3969698782698963,28.29899328598104,1.955323037889136,26.343670248091904,20.063674652157044,walking,4.8680663124885655,3.5609840418051997
11.65377027562727,4.845856659165471,0.38001473149697557,28.29899328598104,1.955323037889136,26.343670248091904,20.123582679542412,walking,4.808547651261634,3.5253330127626543
11.68733465677165,4.833166110834141,0.3986549458109314,28.29899328598104,1.955323037889136,26.343670248091904,20.127223805718163,walking,4.765989564800409,3.512752140105929
11.71559132731599,4.832536802096438,0.38502834789904694,28.29899328598104,1.955323037889136,26.343670248091904,19.92969982314416,walking,4.856814679768965,3.4918291642888937
11.675847426413366,4.8194322840414205,0.3944227573539851,28.29899328598104,1.955323037889136,26.343670248091904,19.81483577863407,walking,4.7841147051780855,3.482135119077684
11.639701752216526,4.821596312732434,0.40251226444433347,28.29899328598104,1.955323037889136,26.343670248091904,19.89499649190815,walking,4.843125169125468,3.5014034037763975
11.610391792433168,4.818811732164327,0.4077556840132905,28.29899328598104,1.955323037889136,26.343670248091904,20.076829793144793,walking,4.83734414070246,3.520403238039496
11.626226574306672,4.833211263132473,0.3845246122572838,28.29899328598104,1.955323037889136,26.343670248091904,20.054206350976767,walking,4.791453051135493,3.5525112118143696
11.659138384118362,4.8515965953345495,0.3609316715564621,28.29899328598104,1.955323037889136,26.343670248091904,19.78618745671793,walking,4.883461101592506,3.53879544388798
11.69075441634929,4.8653078137581875,0.36081031005572256,28.29899328598104,1.955323037889136,26.343670248091904,19.591139795834863,walking,4.872356561921437,3.597262835868118
11.685543481784796,4.906035020213477,0.37845329534949407,28.29899328598104,1.955323037889136,26.343670248091904,19.794043803277106,walking,4.906941999008705,3.614723236866187
11.664089156386883,4.922326122820392,0.36853749535407826,28.29899328598104,1.955323037889136,26.343670248091904,19.98014614987775,walking,4.8834401619786965,3.5754687039580593
11.637891283353788,4.8955856266510125,0.36370027857711745,28.29899328598104,1.955323037889136,26.343670248091904,20.27377426908271,walking,4.783686832495872,3.593196901873143
11.691435593220518,4.880438218158197,0.3764712586428471,28.29899328598104,1.955323037889136,26.343670248091904,20.71548367166099,walking,4.866489711559476,3.5592826994223095
11.715177496979805,4.868952980708584,0.3902645066986701,28.29899328598104,1.955323037889136,26.343670248091904,21.044786555609495,walking,4.888324793636465,3.6066718353345353
11.708304824910236,4.87887673413893,0.40248456909445035,28.29899328598104,1.955323037889136,26.343670248091904,21.525863367932335,walking,4.854681405818191,3.6392042701967644
11.676155270850032,4.859422323153424,0.4051065861717954,26.52999046362437,1.955323037889136,24.57466742573523,21.52481955023598,walking,4.921087008944422,3.6289053915166263
11.639443913604326,4.878794630082687,0.4135551025154519,26.52999046362437,1.955323037889136,24.57466742573523,21.348943310612857,walking,4.946155018756704,3.6821685230744063
11.608541811459462,4.844991678569069,0.410569475402168,26.52999046362437,1.955323037889136,24.57466742573523,21.680698245843,walking,4.93972481722646,3.6420164189138697
11.59005813832979,4.802892866069855,0.4365230645647414,26.52999046362437,1.955323037889136,24.57466742573523,21.660874925654923,walking,4.979691741215916,3.687108689937766
11.580392492886244,4.762553527235836,0.45231984223840865,26.52999046362437,2.4474521022688065,24.082538361355564,21.64231509986436,walking,4.945022706778454,3.6956807022137075
11.578408609303676,4.74428154230396,0.45743305668370704,26.52999046362437,2.4474521022688065,24.082538361355564,21.51458898449896,walking,4.92455853747105,3.636090694365693
11.570834016593757,4.7252069593304755,0.4270650406128823,26.52999046362437,2.4474521022688065,24.082538361355564,20.85283059853735,walking,4.952615673699741,3.7163667748307505
11.56244907030668,4.715928651392359,0.4263989237138172,26.52999046362437,2.4474521022688065,24.082538361355564,20.694488749312963,walking,4.936877259120983,3.709421180269605
11.594522064499484,4.722265864527866,0.41705129171831595,26.62939026714656,2.4474521022688065,24.181938164877756,20.501686005889685,walking,4.909559265547443,3.703482083286272
11.609455289519925,4.740751830935158,0.43615747848512626,26.62939026714656,2.4474521022688065,24.181938164877756,20.40806161046396,walking,4.894138703968888,3.7431625648879594
11.611640759997398,4.7318171777343165,0.4292983993283068,26.62939026714656,2.4474521022688065,24.181938164877756,20.136804568569122,walking,4.928752487775315,3.7097439615719368
11.610743654910554,4.734602555935418,0.4462232351379466,26.62939026714656,2.4474521022688065,24.181938164877756,19.95371943704136,walking,4.95944773881683,3.7507555648409427
11.5812552992721,4.719395490462654,0.4733052188796854,26.62939026714656,2.4474521022688065,24.181938164877756,20.19503937145988,walking,4.9804985865660365,3.762062015188003
11.582847211285506,4.721118786126824,0.49207673324086326,26.62939026714656,2.4474521022688065,24.181938164877756,19.756184851810712,walking,4.979358435486411,3.7616455437474143
11.602233051697945,4.716662881850972,0.4894467955891877,26.62939026714656,2.563594054369763,24.0657962127768,19.55775757576959,walking,4.99674362604525,3.789614410828003
11.593845701359108,4.701365389342317,0.4826698637351114,26.62939026714656,2.563594054369763,24.0657962127768,19.5177601546953,walking,5.0346985863193074,3.772095153554267
11.599793298987116,4.727456846677112,0.4922026466929053,26.62939026714656,2.563594054369763,24.0657962127768,19.27848210565914,walking,5.044576323148277,3.8371520821679557
11.554831077404666,4.712702907382958,0.4560091162256215,26.62939026714656,2.563594054369763,24.0657962127768,19.386767489282406,walking,5.077556802468804,3.8415934004797414
11.579980366732062,4.703516548259732,0.4366747862347084,26.62939026714656,2.563594054369763,24.0657962127768,19.193767838022325,walking,5.0847210515083265,3.881297922739561
11.622469404940155,4.71315639553162,0.42429201004962575,26.62939026714656,2.563594054369763,24.0657962127768,18.96919769827547,walking,5.092434624218807,3.927429050662239
11.640890192040974,4.720054584303152,0.40898815280121326,26.62939026714656,2.563594054369763,24.0657962127768,19.210763166347018,walking,5.133911308710469,3.891100470267147
11.652607238971887,4.718523266457797,0.4145406956876235,26.62939026714656,2.563594054369763,24.0657962127768,19.61206281634374,walking,5.146228298152559,3.933859119478972
11.677207138144102,4.74744405881527,0.42956023522314085,26.62939026714656,2.563594054369763,24.0657962127768,20.250802837218263,walking,5.165545004246642,3.863849277810623
11.69723142507532,4.797269646454471,0.39009476643527896,26.62939026714656,2.563594054369763,24.0657962127768,20.673223805724557,walking,5.192696545706572,3.936173866532101
11.758899727807869,4.850911323659435,0.3551594888878239,26.62939026714656,2.563594054369763,24.0657962127768,20.8007124092571,walking,5.207603058702038,3.923377367364073
11.812256038785335,4.91919150013078,0.36166989307459946,26.62939026714656,2.563594054369763,24.0657962127768,20.981588328132542,walking,5.1884102399208265,3.8847519977010667
11.774861873361122,4.936675217238883,0.37754089537171764,26.62939026714656,2.563594054369763,24.0657962127768,21.036959082378853,walking,5.209267844649135,3.9802076491312754
11.762273406305678,4.933425200352025,0.38455375888553506,26.62939026714656,2.563594054369763,24.0657962127768,21.03230939316445,walking,5.198738402922416,3.915950635188156
11.751145078045377,4.918970354605408,0.38700031397853346,26.31526154154657,2.6374801779160357,23.677781363630533,21.251062065985106,walking,5.169267318840151,3.963247497631041
11.725568532431323,4.870866414779743,0.36184211160423674,26.20057365784192,2.6374801779160357,23.563093479925886,21.171363302775998,walking,5.216618955984885,3.988706800314691
11.790826459103242,4.853901785830483,0.3651081745105035,26.20057365784192,2.6374801779160357,23.563093479925886,21.353711784980757,walking,5.1632820918003715,3.9246798086608194
11.77077583594012,4.8382435648955155,0.363288208888446,26.20057365784192,2.6374801779160357,23.563093479925886,21.68345631885379,walking,5.07921695646616,3.9361138140327445
11.736426865500707,4.825948596145927,0.36293530532877244,26.20057365784192,2.6374801779160357,23.563093479925886,21.65786080223211,walking,5.075861933931348,3.8796423484274083
11.709009663149548,4.84216698294452,0.3521458815361047,25.97154670018711,2.525233330526112,23.446313369660995,21.947099965152347,walking,5.057112229464034,3.877872115241375
11.707318448408126,4.849797640716502,0.3488136829908535,26.138642524048567,2.525233330526112,23.613409193522454,22.342070028000222,walking,5.034096722639875,3.846987363765986
11.715795564989975,4.8436074652003285,0.3316307556376477,26.138642524048567,2.525233330526112,23.613409193522454,22.315542653616973,walking,5.052080525820398,3.8802584942331153
11.738291267662069,4.845986841309533,0.32104055849842233,26.138642524048567,2.525233330526112,23.613409193522454,22.186967002966544,walking,5.028932707611412,3.8494929594524567
11.736844766967513,4.884305808815719,0.34500591949173764,26.138642524048567,2.525233330526112,23.613409193522454,22.481275094438033,walking,5.015619869593557,3.839118518167002
11.691478911128838,4.884952706322092,0.35300690051653627,26.138642524048567,2.525233330526112,23.613409193522454,22.754408744317573,walking,5.006084954205392,3.8554470447001323
11.634800481835336,4.837531365677824,0.33916713599970794,26.138642524048567,2.525233330526112,23.613409193522454,22.485582597123948,walking,5.005720073333548,3.8553606474270152
11.681289986410862,4.80905036179389,0.32802753932774215,26.138642524048567,2.525233330526112,23.613409193522454,22.378697572797986,walking,5.033630566433187,3.875816729069529
11.68710978841851,4.79991234635183,0.33207130664900886,26.945648962309296,2.525233330526112,24.420415631783182,22.56281080636425,walking,5.015843438447029,3.8473822532135196
11.65255870588026,4.788518856873935,0.32515885154323027,26.945648962309296,2.525233330526112,24.420415631783182,22.130829602605825,walking,5.079684271035921,3.8977540941577105
11.652932327969332,4.797554169094159,0.34249860112951896,26.945648962309296,2.525233330526112,24.420415631783182,21.74123982811111,walking,5.106249799087337,3.8835098528334546
11.620612038717104,4.774188777380735,0.3685563967861583,26.945648962309296,2.525233330526112,24.420415631783182,21.861468880437787,walking,5.04570884449169,3.870457488870229
11.613544566005531,4.7629436037587265,0.3438511320234813,26.945648962309296,2.1322903087949823,24.813358653514314,21.457994368220216,walking,5.117363064901376,3.901232376867071
11.63998820409217,4.777650330103276,0.3192856652235211,26.945648962309296,2.1322903087949823,24.813358653514314,21.02338996455785,walking,5.165342633549038,3.921647471431621
11.626787855329297,4.765659193053864,0.31831837641234406,26.945648962309296,2.1322903087949823,24.813358653514314,21.12358742553083,walking,5.143159705282882,3.921120137304966
11.62961884131665,4.771084717965807,0.30086411632385196,26.945648962309296,2.1322903087949823,24.813358653514314,21.281056991486242,walking,5.109772396007713,3.8896090783707593
11.623016726407375,4.77818266431438,0.30996118878203455,26.945648962309296,2.1322903087949823,24.813358653514314,21.013464347314237,walking,5.09231677697046,3.895399082196135
11.526040569006506,4.742768982315871,0.2801234769355715,26.945648962309296,2.1322903087949823,24.813358653514314,20.58546222357648,walking,5.114518813374745,3.8534027271931652
11.585031017537085,4.710518515618002,0.2666699226222012,26.945648962309296,2.1322903087949823,24.813358653514314,20.60757302716257,walking,5.08312962918162,3.861640021548557
11.615339135075061,4.70412288685602,0.2604214843187627,26.945648962309296,2.1322903087949823,24.813358653514314,20.13500684095941,walking,5.036920864503253,3.8376897400344854
11.6026689615806,4.660323741338085,0.26365934683543246,26.945648962309296,2.1322903087949823,24.813358653514314,19.75268656019372,walking,5.022896694035303,3.7823670277819237
11.5877554690786,4.649558416185719,0.2796290344911829,26.945648962309296,2.1322903087949823,24.813358653514314,19.891304982322893,walking,4.97875651198758,3.7595690564046023
11.583522950300987,4.6736493236534065,0.3146483045136558,26.945648962309296,2.1322903087949823,24.813358653514314,19.792535763046462,walking,4.977398023073942,3.708117893718866
11.599483654743786,4.674019487540404,0.3111581294390691,26.945648962309296,2.1322903087949823,24.813358653514314,19.803003820172634,walking,4.99770138073279,3.7489222045658397
11.645398706450187,4.668825095704898,0.30001110955304633,26.945648962309296,2.1322903087949823,24.813358653514314,19.520781787113666,walking,4.945545195168391,3.68350583406729
11.645657240070614,4.71104251915114,0.3167933421094912,26.945648962309296,1.8756716314163309,25.069977330892964,19.629889287999163,walking,4.9477701974910175,3.6699561215294945
11.684886680304198,4.739222050047486,0.32603496737438853,26.945648962309296,1.8756716314163309,25.069977330892964,19.8350401873205,walking,4.903969007400004,3.678976925394295
11.616789848929098,4.763880255167022,0.3551513609808561,26.945648962309296,1.8756716314163309,25.069977330892964,19.903847084388918,walking,4.858048010707142,3.6020697335956986
11.583190902772337,4.714332763550775,0.34300979333728043,26.246601360938143,1.8756716314163309,24.370929729521812,20.452675942852082,walking,4.854323434634164,3.641393219175935
11.658331593001018,4.6942579700813845,0.33479238315778087,26.246601360938143,1.8756716314163309,24.370929729521812,20.357475414133102,walking,4.883667418891928,3.6645577911288014
11.672411166879419,4.720457403479955,0.3538178965190778,26.246601360938143,1.8756716314163309,24.370929729521812,19.77784502382068,walking,4.968634962076672,3.7046270031389166
11.660451454356906,4.732965345567522,0.3707414233516773,27.292957150151395,1.8756716314163309,25.417285518735063,19.62396951206091,walking,4.99167652622317,3.76193839984967
11.630206422470081,4.736860085470374,0.4137634743025371,27.292957150151395,1.8756716314163309,25.417285518735063,19.81114175829448,walking,4.9816365112872045,3.738690676646961
11.618039622665243,4.738225526642868,0.42454664442935375,27.292957150151395,1.8756716314163309,25.417285518735063,20.219702970507964,walking,4.925308949545325,3.703709375619108
11.632109524941662,4.757200984156635,0.4231731968847191,27.292957150151395,1.8756716314163309,25.417285518735063,20.58399135362599,walking,5.021770097387973,3.783495089527221
11.649954487009385,4.759772504285529,0.4332788208564138,27.292957150151395,1.8756716314163309,25.417285518735063,20.783315959158234,walking,5.0315015009939374,3.7485518879537745
11.65460452806954,4.774552073681767,0.4391533463579484,27.292957150151395,1.8756716314163309,25.417285518735063,20.899328049411494,walking,5.005275498249057,3.7353245115559477
11.69522972232923,4.81011401086947,0.4628051854485414,27.292957150151395,1.8756716314163309,25.417285518735063,20.968969189451517,walking,5.053146562098837,3.8033375368197126
11.639649589934622,4.847299053510529,0.4738254098879068,27.292957150151395,1.8756716314163309,25.417285518735063,20.909092503515343,walking,4.958015081951766,3.7273185752378417
11.636757060974876,4.830477899263063,0.479096713724417,27.292957150151395,1.8756716314163309,25.417285518735063,21.005158271688313,walking,5.0110743715195625,3.7793182895867754
11.659726435697337,4.793844726186805,0.4604523159430091,27.292957150151395,1.8756716314163309,25.417285518735063,21.15725612002291,walking,5.00283915890464,3.793612428805576
11.67730889921957,4.799626751320126,0.4605814552628232,27.292957150151395,1.8756716314163309,25.417285518735063,21.092319892910762,walking,4.965673690827298,3.7388447478147415
11.663975670577669,4.782023600755796,0.4482391170492813,27.292957150151395,1.8756716314163309,25.417285518735063,21.151466782720103,walking,5.085303732434505,3.822900568300208
11.624983523849114,4.7868887159914255,0.47523126239736213,27.292957150151395,1.8756716314163309,25.417285518735063,20.818610900834603,walking,4.984076281174745,3.7728712528059187
11.601165625739435,4.794707213446058,0.4756205319855476,27.292957150151395,1.8756716314163309,25.417285518735063,20.462687638258746,walking,5.011538790232579,3.7987236830398263
11.614318926108364,4.733535894343031,0.47055466499282383,27.292957150151395,2.6135610930108366,24.679396057140558,20.936094135974333,walking,4.996355913589741,3.816725756042907
11.557430715857997,4.664154982045085,0.5141372592411048,27.292957150151395,2.6135610930108366,24.679396057140558,21.075289902881373,walking,4.89011350302623,3.717517476601628
11.544506137122385,4.6134143918268755,0.5079059106906716,27.292957150151395,2.6135610930108366,24.679396057140558,20.985713627804543,walking,4.973707004811276,3.753318235029631
11.519207326850479,4.616763213353144,0.5090504228340469,27.292957150151395,2.6135610930108366,24.679396057140558,20.844538180355844,walking,4.968733902283258,3.755407776098002
11.512437801179873,4.5994337514618024,0.5035821480808496,27.292957150151395,2.6135610930108366,24.679396057140558,19.281901144415713,walking,4.955299490746871,3.750428788051141
11.490710229499687,4.5642967643663965,0.4967224830789736,27.292957150151395,2.6135610930108366,24.679396057140558,18.632693759140633,walking,4.95257206256116,3.7657969049925812
11.513263763518644,4.5335540093947255,0.46710600536463087,26.922696837426965,2.6135610930108366,24.30913574441613,18.200020578678046,walking,4.900746857627217,3.7540857304446082
11.513129294779649,4.517022673385538,0.45135159641840733,26.922696837426965,2.6135610930108366,24.30913574441613,17.81316594092902,walking,4.924364821345864,3.7470222825405846
11.50997076546562,4.5148332395855695,0.47427752645112325,26.922696837426965,2.6135610930108366,24.30913574441613,18.321796777083193,walking,4.9139203571442716,3.7047261772039453
11.497944532013186,4.500928970851564,0.48701412102087793,26.922696837426965,2.6135610930108366,24.30913574441613,17.77093111572408,walking,4.911076810000909,3.718111716151222
11.497077554540793,4.483708931684594,0.49485247545533934,26.922696837426965,2.6135610930108366,24.30913574441613,17.919765222422313,walking,4.876648213106948,3.6581838336262877
11.488833936591961,4.47216483647561,0.5011217957301195,26.922696837426965,2.6135610930108366,24.30913574441613,17.77513311402747,walking,4.865733697205375,3.650905523311005
11.488169999281517,4.477711606863328,0.4990858847325512,26.922696837426965,2.6135610930108366,24.30913574441613,17.136086466179854,walking,4.887691988074138,3.710319521269026
11.495270701454208,4.463566498270397,0.48593623424656285,26.97048818616378,2.6135610930108366,24.356927093152944,17.61284925854871,walking,4.842555688149629,3.6337780792417798
11.482445928111165,4.455916615569344,0.4793082284075113,26.97048818616378,2.6135610930108366,24.356927093152944,17.446233231189314,walking,4.852147240581955,3.616246742504264
11.497718293351296,4.49000297435453,0.49130767323432756,26.97048818616378,2.697855636778959,24.272632549384824,17.51642649693422,walking,4.786341030425062,3.558281356662389
11.485623444101334,4.467477778548393,0.4625397510061218,26.97048818616378,2.697855636778959,24.272632549384824,17.838289125955185,walking,4.7397622678468245,3.4943515151527222
11.486717984539977,4.47346537875109,0.477630855206218,26.97048818616378,2.697855636778959,24.272632549384824,17.668197902693745,walking,4.776786857671781,3.5779815807225153
11.48646453258963,4.464310739294362,0.4687109889388799,26.97048818616378,2.6518911810442,24.31859700511958,18.03371072973884,walking,4.742596177570572,3.5171296984889953
11.484655087910715,4.4500882960851555,0.4615767761974125,26.97048818616378,2.6518911810442,24.31859700511958,18.76669456143781,walking,4.740684931797734,3.512730480860819
11.475903037037964,4.494600121084337,0.44759842972769215,26.97048818616378,2.384456493920575,24.586031692243207,19.94283455117174,walking,4.761623648854329,3.5916287168085357
11.505589057867445,4.572056753704402,0.417855472291008,26.97048818616378,2.384456493920575,24.586031692243207,20.42223793866596,walking,4.771001987980564,3.5541708710189677
11.53100311222424,4.604798005408607,0.4022597899534205,26.97048818616378,2.384456493920575,24.586031692243207,20.544250233179593,walking,4.779262069028591,3.6044850824842105
11.536547377757685,4.619262275838582,0.391172434174834,26.97048818616378,2.384456493920575,24.586031692243207,20.622999868404857,walking,4.7929896302083534,3.6103160599910713
11.532677372376734,4.623093267595182,0.39231673571997344,26.97048818616378,2.384456493920575,24.586031692243207,20.714710431335195,walking,4.842951756904814,3.6293738082210423
11.540147650386018,4.609757882131725,0.3656426230568236,26.97048818616378,2.384456493920575,24.586031692243207,20.87602268656725,walking,4.878977044155481,3.7217799000083955
11.52658272890123,4.617861772844319,0.36495301613692616,26.97048818616378,2.384456493920575,24.586031692243207,20.79567541222453,walking,4.921815360072842,3.6777260397627596
11.518436897513363,4.626137293954956,0.3572640527243356,26.97048818616378,2.384456493920575,24.586031692243207,20.948039300421648,walking,4.9085954564754,3.6980499940529237
11.495843972335994,4.603839070373225,0.3471981389658359,26.97048818616378,2.384456493920575,24.586031692243207,21.32324229488773,walking,4.846768446907284,3.701205503200966
11.49308874990584,4.608754957405766,0.3325136593976476,26.97048818616378,2.384456493920575,24.586031692243207,21.523711502665833,walking,4.894821053224735,3.696659590839733
11.507366545951573,4.6381321027477,0.3296006257932843,26.97048818616378,2.384456493920575,24.586031692243207,21.787768867224557,walking,4.873990701865986,3.7565774027670247
11.510280728999309,4.649027786665135,0.3305633507878894,26.97048818616378,2.384456493920575,24.586031692243207,21.483318127164434,walking,4.964030490270586,3.7998091103978404
11.500755979447955,4.6226681769694835,0.3159671693802864,26.97048818616378,2.384456493920575,24.586031692243207,21.033793714391404,walking,4.9865745165233575,3.7894301704654714
11.436036827446221,4.515293675391368,0.36235042744080775,25.599442845499585,2.384456493920575,23.21498635157901,21.255165599350427,walking,4.932863195641692,3.8167637830167878
11.370236506971414,4.428696564781444,0.415225880687629,25.599442845499585,2.384456493920575,23.21498635157901,20.973417249173753,walking,5.01301020033681,3.8502098187261975
11.279214042368848,4.32069514111569,0.46661767572621743,25.599442845499585,2.384456493920575,23.21498635157901,20.428538940596244,walking,4.939842746515264,3.7864402286603833
11.211211535369872,4.19765201218527,0.5276605265438472,25.599442845499585,2.384456493920575,23.21498635157901,19.30491880418986,walking,4.938100106185941,3.7853795676898705
11.150494247063898,4.061624010216952,0.566333835896792,25.599442845499585,2.384456493920575,23.21498635157901,17.707691274506264,walking,4.980189637530517,3.79003111528388
11.100715652173731,3.9300826079921154,0.6213051084885164,25.599442845499585,2.384456493920575,23.21498635157901,16.723011776582023,walking,4.922619403804405,3.776320248241361
11.02579804112386,3.78741423987701,0.7001580275385295,25.599442845499585,2.384456493920575,23.21498635157901,15.197092930701837,walking,4.928889504137318,3.811802955402149
10.959714491747805,3.618082897268547,0.7776535325452227,25.498838777481613,2.40342347496233,23.09541530251928,13.909882798016575,walking,4.847218352997668,3.7277549347302363
10.909734933021817,3.457947638373358,0.8533575296550795,25.498838777481613,2.40342347496233,23.09541530251928,12.86320166970642,walking,4.845251500721674,3.7828809374729016
10.851826956708697,3.303172640158367,0.9443696850832326,25.498838777481613,2.40342347496233,23.09541530251928,11.318206245048652,standing,4.811035520083516,3.7838845472800013
10.823538348778264,3.1708827351241204,1.1245264789812772,25.498838777481613,2.40342347496233,23.09541530251928,10.112467966094686,standing,4.8425425143402165,3.746240843561009
10.723904951916714,3.028684831165009,1.2272668834070475,25.498838777481613,2.40342347496233,23.09541530251928,8.345838585760587,standing,4.9363291245550736,3.8341881806448606
10.649393194815922,2.8594034153305037,1.42293518938628,25.498838777481613,2.40342347496233,23.09541530251928,6.813008759942097,standing,4.857181559156413,3.714160510798121
10.582183200694859,2.6495958021724624,1.589791540019423,25.498838777481613,2.40342347496233,23.09541530251928,5.6453546938364525,standing,4.860623385579352,3.651485028907998
10.529293573799828,2.4151214276736996,1.857646568860682,25.498838777481613,2.40342347496233,23.09541530251928,4.119025900194258,standing,4.798446184923575,3.6943526565725886
10.476813535535024,2.1859168229817447,2.176034664714207,25.498838777481613,2.40342347496233,23.09541530251928,3.0198705588589836,standing,4.729074871415344,3.562458331212888
10.407892349166252,1.8878016833740188,2.7229741591110104,25.498838777481613,2.40342347496233,23.09541530251928,1.7116470410059963,standing,4.546400602304463,3.350069499614855
10.307487521261478,1.4788053761307147,3.1931900861197393,25.498838777481613,2.8459553478719584,22.652883429609656,0.43765115295899576,standing,4.411819543412188,3.2582882980078924
10.259955064745172,1.0297455183419726,4.453349961957618,25.010483453144204,3.047621519414772,21.96286193372943,0.03129473612224069,standing,4.439782448233923,3.3381636269658346
